,amount,channel_reference,customer_id,customer_name,customer_type,invoice_dt,invoice_number,items,order_date,order_id,order_net_amount,order_status,quantity,shipping_state,sku_id,sku_name,source,user_name,warehouse_name,order_dt,pending_orders,overdue_days,channel
61557,903.01,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,903,Invoiced,1,Haryana,35650M74L00,"LAMP UNIT, RR COMB RH",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61558,903.01,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,903,Invoiced,1,Haryana,35670M74L00,"LAMP UNIT, RR COMB LH",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61559,778.3,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,778.3,Invoiced,1,Haryana,35671M75L00,LAMP UNIT RR COMB LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61560,903.01,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,903,Invoiced,1,Haryana,35750M60M00,"LAMP UNIT RR COMB, LH",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61561,275.21,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,275.21,Invoiced,1,Haryana,35810M75L00V6N,LAMP ASSY HIGH MOUNT STOP,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61562,51.61,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,51.61,Invoiced,1,Haryana,37670M66L01,SWITCH ASSYDOOR,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61563,805,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,805,Invoiced,6,Haryana,39251M74L00,ROD ANTENNA,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61564,196.1,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,196.09,Invoiced,6,Haryana,42441M63J21,BRACKETFRONT STABILIZER MOUNT,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61565,791.26,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,791.25,Invoiced,20,Haryana,42441M74L00,BRACKET FR STABILIZER MOUNT,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61566,644.97,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,644.96,Invoiced,5,Haryana,71751M60MA05PK,"BEZEL, FRONT FOG LAMP RH",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61567,322.48,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,322.48,Invoiced,5,Haryana,71751M67LA05PK,BEZELFR FOG LAMPR,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61568,266.56,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,266.56,Invoiced,5,Haryana,71751M74K005PK,"BEZEL, FR FOG LAMP RH (BLACK)",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61569,645.02,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,645.01,Invoiced,5,Haryana,71761M60MA05PK,BEZEL FRONT FOG LAMP LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61570,313.89,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,313.89,Invoiced,5,Haryana,71761M67LA05PK,BEZELFR FOG LAMPL,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61571,257.98,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,257.98,Invoiced,5,Haryana,71761M74K005PK,"LAMP,L(BLACK)BEZEL, FR FOG LAMP LH (BLACK)",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61572,516.01,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,516,Invoiced,3,Haryana,72321M59K005PK,LINING FRONT FENDER RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61573,1629.18,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,1629.18,Invoiced,4,Haryana,72321M74L00,LINING FRONT FENDER RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61574,688,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,688,Invoiced,2,Haryana,72321M79J10,LINING FR FENDER RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61575,722.39,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,722.39,Invoiced,2,Haryana,72321M79M00,"LINING,FRONT FENDER,R",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61576,755.94,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,755.94,Invoiced,1,Haryana,72321M82P00,"LINING,FRONT FENDER,R",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61577,516.01,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,516,Invoiced,3,Haryana,72322M59K005PK,LINING FRONT FENDER LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61578,1272.79,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,1272.79,Invoiced,4,Haryana,72322M74L00,LINING FRONT FENDER LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61579,688,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,688,Invoiced,2,Haryana,72322M79J10,LINING FR FENDER LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61580,722.39,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,722.39,Invoiced,2,Haryana,72322M79M00,"LINING,FRONT FENDER,L",Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61581,202.1,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,202.09,Invoiced,1,Haryana,72520M67L02,TRAYBATTERY,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61582,130.73,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,130.73,Invoiced,2,Haryana,74451M74L00,.CABLE MODE CONTROL,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61583,192.69,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,240.85,Invoiced,10,Haryana,77211M67L005PK,GARNISH FR PILLAR OUTER RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61584,192.69,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,240.85,Invoiced,10,Haryana,77221M67L005PK,GARNISH FR PILLAR OUTER LH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61585,262.32,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,262.32,Invoiced,5,Haryana,82650M75J00,STRIKER COMPBACK DOOR,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61586,1186.8,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,1186.8,Invoiced,2,Haryana,84920M74L01BHE,TONGUE ASSY FR BELT RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61587,593.41,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,593.4,Invoiced,1,Haryana,84920M74L01V6N,TONGUE ASSY FR BELT RH,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61588,326.84,,1653,Sai Motors,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2456,MGP,2020-10-12 18:58:02,GMD3827,326.83,Invoiced,5,Haryana,71712M79M005PK,CAPFRONT BUMPER,Offline,d_lalit,GM_DEL,2020-10-12 18:58:02,0,0,Retailers - North
61589,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,6499.97,Open,5,Uttar Pradesh,KPNAIRFILTERTIGGO,AIR FILTER TIGGO,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61590,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,9299.99,Open,1,Uttar Pradesh,KPNAXLETUBEI10,AXLE TUBE I-10,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61591,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,2800,Open,2,Uttar Pradesh,KPNLINKROD,LINK ROD,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61592,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,5600,Open,2,Uttar Pradesh,KPNREARSHOCKERI10,REAR SHOCKER I-10,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61593,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,1799.99,Open,2,Uttar Pradesh,KPNSHOCKERMOUNTHONDACITY,SHOCKER MOUNT-HONDA CITY,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61594,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,36000,Open,20,Uttar Pradesh,KPNSPARKPLUGI10KAPA,SPARK PLUG I-10 KAPA,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61595,0,,1333,Keshav Automobiles (Noida),Workshop,,,OES,2020-10-12 17:55:03,GMD3826,6000,Open,2,Uttar Pradesh,KPNSUSPENSIONARMHONDACITY,SUSPENSION ARM HONDA CITY,Offline,d_priya,GM_DEL,2020-10-12 17:55:03,1,11,GoSpares Shops
61596,4847,,1333,Keshav Automobiles (Noida),Workshop,2020-10-12 00:00:00,D_OUT/20-21/2452,VW GROUP,2020-10-12 17:36:05,GMD3825,4847,Invoiced,1,Uttar Pradesh,03L141025R,CLUTCH,Offline,d_lalit,GM_DEL,2020-10-12 17:36:05,0,0,GoSpares Shops
61597,2905,,1333,Keshav Automobiles (Noida),Workshop,2020-10-12 00:00:00,D_OUT/20-21/2452,VW GROUP,2020-10-12 17:36:05,GMD3825,2904.99,Invoiced,1,Uttar Pradesh,03L141032G,CLUTCHDISC,Offline,d_lalit,GM_DEL,2020-10-12 17:36:05,0,0,GoSpares Shops
61598,2776,,1333,Keshav Automobiles (Noida),Workshop,2020-10-12 00:00:00,D_OUT/20-21/2452,VW GROUP,2020-10-12 17:36:05,GMD3825,2775.99,Invoiced,2,Uttar Pradesh,1J0412331C,MOUNTING,Offline,d_lalit,GM_DEL,2020-10-12 17:36:05,0,0,GoSpares Shops
61599,538.01,,1333,Keshav Automobiles (Noida),Workshop,2020-10-12 00:00:00,D_OUT/20-21/2452,VW GROUP,2020-10-12 17:36:05,GMD3825,538,Invoiced,2,Uttar Pradesh,6Q0411314P,MOUNTING,Offline,d_lalit,GM_DEL,2020-10-12 17:36:05,0,0,GoSpares Shops
61600,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,35640.57,Open,20,Delhi,22200RE1015,DISK COMP FRICTION,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61601,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,10700.032,Open,10,Delhi,45251TG2T11,DISK.FR BRAKE (24,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61602,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,10290.05,Open,10,Delhi,51320TG2T01,LINK COMP STABI.FR,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61603,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,2635,Open,5,Delhi,91214RNYE01,OIL SEAL.87X104X1,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61604,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,3385.99,Open,1,Delhi,60100TG2K00ZZ,HOOD COMP,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61605,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,14499.96,Open,5,Delhi,71101T9DK00ZZ,FACE.FR BUMPER,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61606,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,40280.06,Open,10,Delhi,71501T4VK00ZZ,FACE.RR BUMPER,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61607,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,18029.95,Open,10,Delhi,51611TG2T01,DAMPER UNIT.R FR,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61608,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,18029.95,Open,10,Delhi,51621TG2T01,DAMPER UNIT.L FR,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61609,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,41840,Open,10,Delhi,2220059M003,DISK COMP. FRICTI,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61610,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,26230.01,Open,10,Delhi,2230059M003,DISK COMP. PRESSU,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61611,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,29019.9,Open,20,Delhi,22300RE1005,DISK COMP PRESSURE,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61612,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,0,Cancelled,10,Delhi,45251TG2T01,DISK.FR BRAKE (24,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,0,0,Retailers - North
61613,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,5220.02,Open,5,Delhi,33501TG2K11,LAMP UNIT.R,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61614,0,,1008,Continental Agencies,Retailers,,,HONDA,2020-10-12 17:18:06,GMD3824,5510.01,Open,5,Delhi,33551TG2K11,LAMP UNIT.L,Offline,d_priya,GM_DEL,2020-10-12 17:18:06,1,11,Retailers - North
61615,18259.97,,1008,Continental Agencies,Retailers,2020-10-16 00:00:00,D_OUT/20-21/2631,HONDA,2020-10-12 16:33:31,GMD3823,1807736.832,Invoiced,1000,Delhi,80215TG2K01,SET.EVAPORATOR COMP,Offline,d_priya,GM_DEL,2020-10-12 16:33:31,0,0,Retailers - North
61616,26610.05,,1008,Continental Agencies,Retailers,2020-10-16 00:00:00,D_OUT/20-21/2631,HONDA,2020-10-12 16:33:31,GMD3823,2634394.752,Invoiced,1000,Delhi,80211T9DK01,SET.EVAPORATOR CO,Offline,d_priya,GM_DEL,2020-10-12 16:33:31,0,0,Retailers - North
61617,45497.5,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,45497.49,Invoiced,110,Karnataka,04152YZZA8,"MVP ELEMENT KIT, OIL",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61618,5314.56,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,5314.5,Invoiced,1,Karnataka,044650K440,PAD KIT DISC BRAKE,Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61619,54393.34,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,54393.344,Invoiced,10,Karnataka,04465YZZQ7,"PAD KIT,DISC BRAKE F",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61620,30546.94,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,30546.94,Invoiced,10,Karnataka,044950K110,"SHOE KIT, BRAKE, RR",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61621,211333.75,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,211333.75,Invoiced,90,Karnataka,1356809131,"BELT, TIMING",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61622,64918.88,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,64918.88,Invoiced,40,Karnataka,233900L041,"ELEMENT ASSY,FUEL FI",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61623,91081.84,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,91081.84,Invoiced,100,Karnataka,233900N090,ELEMENT SUB-ASSY FUE,Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61624,82019.84,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,82019.84,Invoiced,25,Karnataka,312100K030,"COVER ASSY, CLUTCH",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61625,38837.25,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,38837.24,Invoiced,20,Karnataka,3121052140,"COVER ASSY, CLUTCH",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61626,86106.11,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,86106.11,Invoiced,20,Karnataka,312500K100,"DISC ASSY, CLUTCH",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61627,62648.32,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,62648.32,Invoiced,20,Karnataka,3125052271,"DISC ASSY, CLUTCH",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61628,14790.66,,1291,Santosh Automobiles,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2445,TOYOTA,2020-10-12 16:26:58,GMD3822,14790.65,Invoiced,20,Karnataka,486090K090,"SUPPORT SUB-ASSY, FR",Offline,d_priya,GM_DEL,2020-10-12 16:26:58,0,0,Retailers - South
61629,4400,,1333,Keshav Automobiles (Noida),Workshop,2020-10-13 00:00:00,D_OUT/20-21/2475,OES,2020-10-12 16:14:14,GMD3821,4400,Invoiced,2,Uttar Pradesh,KPNTIEMEMBERI10,TIE MEMBER I-10,Offline,d_priya,GM_DEL,2020-10-12 16:14:14,0,0,GoSpares Shops
61630,5200,,1333,Keshav Automobiles (Noida),Workshop,2020-10-13 00:00:00,D_OUT/20-21/2475,OES,2020-10-12 16:14:14,GMD3821,5200,Invoiced,2,Uttar Pradesh,KPNTIEMEMBERXCCENT,TIE MEMBER XCCENT,Offline,d_priya,GM_DEL,2020-10-12 16:14:14,0,0,GoSpares Shops
61631,0,,1030,Raghav Automobiles    ,Retailers,,,HYUNDAI,2020-10-12 16:06:39,GMD3820,10470.6,Open,1,Delhi,264102A010,COOLER ASSY-ENG OIL,Offline,d_priya,GM_DEL,2020-10-12 16:06:39,1,11,GoSpares Shops
61632,0,,1466,Gautam Spare Parts,Retailers,,,VW GROUP,2020-10-12 15:35:35,GMD3819,883.25,In progress,10,Delhi,03D198819C,FILTERELEM,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,1,11,Retailers - North
61633,1543.77,,1466,Gautam Spare Parts,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2447,VW GROUP,2020-10-12 15:35:35,GMD3819,0,Cancelled,2,Delhi,03L109119E,TOOTH BELT,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,0,0,Retailers - North
61634,263.53,,1466,Gautam Spare Parts,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2447,VW GROUP,2020-10-12 15:35:35,GMD3819,0,Cancelled,1,Delhi,5JF129620A,AIRFILTER,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,0,0,Retailers - North
61635,373.53,,1466,Gautam Spare Parts,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2447,VW GROUP,2020-10-12 15:35:35,GMD3819,0,Cancelled,1,Delhi,6RF129620,AIRFILTER,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,0,0,Retailers - North
61636,310.97,,1466,Gautam Spare Parts,Retailers,2020-10-12 00:00:00,D_OUT/20-21/2447,VW GROUP,2020-10-12 15:35:35,GMD3819,0,Cancelled,1,Delhi,036129620K,AIRFILTER,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,0,0,Retailers - North
61637,0,,1466,Gautam Spare Parts,Retailers,,,VW GROUP,2020-10-12 15:35:35,GMD3819,4205.32,In progress,1,Delhi,6RF121253,RADIATOR,Offline,d_priya,GM_DEL,2020-10-12 15:35:35,1,11,Retailers - North
61638,0,,1526,Ojjas Stores,Retailers,,,HYUNDAI,2020-10-12 15:31:52,GMD3818,1228.07,Open,2,Uttar Pradesh,517204N000,BEARING-FRONT WHEEL HUB,Offline,d_priya,GM_DEL,2020-10-12 15:31:52,1,11,Retailers - North
61639,0,,1526,Ojjas Stores,Retailers,,,HYUNDAI,2020-10-12 15:31:52,GMD3818,0,Cancelled,1,Uttar Pradesh,527504N000,BEARING-REAR WHEEL,Offline,d_priya,GM_DEL,2020-10-12 15:31:52,0,0,Retailers - North
61640,0,,1526,Ojjas Stores,Retailers,,,HYUNDAI,2020-10-12 15:31:52,GMD3818,532.33,Open,1,Uttar Pradesh,865220X200,MOULDING-FRONT BUMPER A/INTAKE,Offline,d_priya,GM_DEL,2020-10-12 15:31:52,1,11,Retailers - North
61641,335,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,335,Invoiced,1,Maharashtra,6RW807393,PIECE,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61642,335,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,335,Invoiced,1,Maharashtra,6RW807394,PIECE,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61643,2903,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,2903,Invoiced,1,Maharashtra,6RW807421GRU,COVER,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61644,7375,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,7375,Invoiced,1,Maharashtra,6RW827025,LID,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61645,400,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,400,Invoiced,1,Maharashtra,6RW853630FOD,VW EMBLEM,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61646,310,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,309.99,Invoiced,1,Maharashtra,6RW8536872ZZ,NAME PLATE(AMEO),Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61647,2423,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,2423,Invoiced,1,Maharashtra,6RW945095,TAILLIGHT,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61648,2423,,1677,PRINCE MULTI CAR SERVICE CENTRE,,2020-10-12 00:00:00,D_OUT/20-21/2441,VW GROUP,2020-10-12 15:10:39,GMD3817,2423,Invoiced,1,Maharashtra,6RW945096,LIGHT,Offline,ins_shivam,GM_DEL,2020-10-12 15:10:39,0,0,Insurance
61649,349,,1051,Autofixers     ,Workshop,2020-10-12 00:00:00,D_OUT/20-21/2440,VW GROUP,2020-10-12 15:02:19,GMD3816,349,Invoiced,1,Uttar Pradesh,6RG807393C,PIECE,Offline,ins_shivam,GM_DEL,2020-10-12 15:02:19,0,0,Insurance
